País;UF;Mês;Chegadas
El Salvador;Rio de Janeiro;Fevereiro;0
El Salvador;Rio de Janeiro;Março;4
El Salvador;Rio de Janeiro;Abril;0
El Salvador;Rio de Janeiro;Maio;0
El Salvador;Rio de Janeiro;Junho;0
El Salvador;Rio de Janeiro;Julho;0
El Salvador;Rio de Janeiro;Agosto;0
El Salvador;Rio de Janeiro;Setembro;0
El Salvador;Rio de Janeiro;Outubro;1
El Salvador;Rio de Janeiro;Novembro;0
El Salvador;Rio de Janeiro;Dezembro;0
Guatemala;Rio de Janeiro;Janeiro;1
Guatemala;Rio de Janeiro;Fevereiro;0
Guatemala;Rio de Janeiro;Março;1
Guatemala;Rio de Janeiro;Abril;0
Guatemala;Rio de Janeiro;Maio;0
Guatemala;Rio de Janeiro;Junho;0
Guatemala;Rio de Janeiro;Julho;0
Guatemala;Rio de Janeiro;Agosto;0
Guatemala;Rio de Janeiro;Setembro;0
Guatemala;Rio de Janeiro;Outubro;0
Guatemala;Rio de Janeiro;Novembro;0
Guatemala;Rio de Janeiro;Dezembro;5
Haiti;Rio de Janeiro;Janeiro;0
Haiti;Rio de Janeiro;Fevereiro;0
Haiti;Rio de Janeiro;Março;0
Haiti;Rio de Janeiro;Abril;0
Haiti;Rio de Janeiro;Maio;0
Haiti;Rio de Janeiro;Junho;0
Haiti;Rio de Janeiro;Julho;0
Haiti;Rio de Janeiro;Agosto;0
Haiti;Rio de Janeiro;Setembro;0
Haiti;Rio de Janeiro;Outubro;0
Haiti;Rio de Janeiro;Novembro;0
Haiti;Rio de Janeiro;Dezembro;0
Honduras;Rio de Janeiro;Janeiro;0
Honduras;Rio de Janeiro;Fevereiro;2
Honduras;Rio de Janeiro;Março;6
Honduras;Rio de Janeiro;Abril;0
Honduras;Rio de Janeiro;Maio;0
Honduras;Rio de Janeiro;Junho;0
Honduras;Rio de Janeiro;Julho;0
Honduras;Rio de Janeiro;Agosto;0
Honduras;Rio de Janeiro;Setembro;0
Honduras;Rio de Janeiro;Outubro;0
Honduras;Rio de Janeiro;Novembro;0
Honduras;Rio de Janeiro;Dezembro;0
Nicarágua;Rio de Janeiro;Janeiro;0
Nicarágua;Rio de Janeiro;Fevereiro;0
Nicarágua;Rio de Janeiro;Março;8
Nicarágua;Rio de Janeiro;Abril;0
Nicarágua;Rio de Janeiro;Maio;0
Nicarágua;Rio de Janeiro;Junho;0
Nicarágua;Rio de Janeiro;Julho;0
Nicarágua;Rio de Janeiro;Agosto;0
Nicarágua;Rio de Janeiro;Setembro;0
Nicarágua;Rio de Janeiro;Outubro;0
Nicarágua;Rio de Janeiro;Novembro;0
Nicarágua;Rio de Janeiro;Dezembro;0
Outros países;Rio de Janeiro;Janeiro;0
Outros países;Rio de Janeiro;Fevereiro;0
Outros países;Rio de Janeiro;Março;34
Outros países;Rio de Janeiro;Abril;0
Outros países;Rio de Janeiro;Maio;0
Outros países;Rio de Janeiro;Junho;0
Outros países;Rio de Janeiro;Julho;0
Outros países;Rio de Janeiro;Agosto;0
Outros países;Rio de Janeiro;Setembro;0
Outros países;Rio de Janeiro;Outubro;0
Outros países;Rio de Janeiro;Novembro;0
Outros países;Rio de Janeiro;Dezembro;0
Panamá;Rio de Janeiro;Janeiro;4
Panamá;Rio de Janeiro;Fevereiro;1
Panamá;Rio de Janeiro;Março;0
Panamá;Rio de Janeiro;Abril;0
Panamá;Rio de Janeiro;Maio;0
Panamá;Rio de Janeiro;Junho;0
Panamá;Rio de Janeiro;Julho;0
Panamá;Rio de Janeiro;Agosto;0
Panamá;Rio de Janeiro;Setembro;0
Panamá;Rio de Janeiro;Outubro;0
Panamá;Rio de Janeiro;Novembro;0
Panamá;Rio de Janeiro;Dezembro;0
República Dominicana;Rio de Janeiro;Janeiro;0
República Dominicana;Rio de Janeiro;Fevereiro;0
República Dominicana;Rio de Janeiro;Março;0
República Dominicana;Rio de Janeiro;Abril;1
República Dominicana;Rio de Janeiro;Maio;0
República Dominicana;Rio de Janeiro;Junho;0
República Dominicana;Rio de Janeiro;Julho;0
República Dominicana;Rio de Janeiro;Agosto;0
República Dominicana;Rio de Janeiro;Setembro;0
República Dominicana;Rio de Janeiro;Outubro;0
República Dominicana;Rio de Janeiro;Novembro;0
República Dominicana;Rio de Janeiro;Dezembro;0
Trinidad e Tobago;Rio de Janeiro;Janeiro;0
Trinidad e Tobago;Rio de Janeiro;Fevereiro;0
Trinidad e Tobago;Rio de Janeiro;Março;2
Trinidad e Tobago;Rio de Janeiro;Abril;0
Trinidad e Tobago;Rio de Janeiro;Maio;0
Trinidad e Tobago;Rio de Janeiro;Junho;0
Trinidad e Tobago;Rio de Janeiro;Julho;0
Trinidad e Tobago;Rio de Janeiro;Agosto;0
Trinidad e Tobago;Rio de Janeiro;Setembro;0
Trinidad e Tobago;Rio de Janeiro;Outubro;0
Trinidad e Tobago;Rio de Janeiro;Novembro;0
Trinidad e Tobago;Rio de Janeiro;Dezembro;0
Canadá;Rio de Janeiro;Janeiro;57
Canadá;Rio de Janeiro;Fevereiro;8
Canadá;Rio de Janeiro;Março;211
Canadá;Rio de Janeiro;Abril;19
Canadá;Rio de Janeiro;Maio;0
Canadá;Rio de Janeiro;Junho;0
Canadá;Rio de Janeiro;Julho;0
Canadá;Rio de Janeiro;Agosto;0
Canadá;Rio de Janeiro;Setembro;0
Canadá;Rio de Janeiro;Outubro;1
Canadá;Rio de Janeiro;Novembro;0
Canadá;Rio de Janeiro;Dezembro;9
Estados Unidos;Rio de Janeiro;Janeiro;295
Estados Unidos;Rio de Janeiro;Fevereiro;37
Estados Unidos;Rio de Janeiro;Março;1049
Estados Unidos;Rio de Janeiro;Abril;84
Estados Unidos;Rio de Janeiro;Maio;0
Estados Unidos;Rio de Janeiro;Junho;0
Estados Unidos;Rio de Janeiro;Julho;0
Estados Unidos;Rio de Janeiro;Agosto;4
Estados Unidos;Rio de Janeiro;Setembro;1
Estados Unidos;Rio de Janeiro;Outubro;19
Estados Unidos;Rio de Janeiro;Novembro;3
Estados Unidos;Rio de Janeiro;Dezembro;153
México;Rio de Janeiro;Janeiro;59
México;Rio de Janeiro;Fevereiro;11
México;Rio de Janeiro;Março;110
México;Rio de Janeiro;Abril;1
México;Rio de Janeiro;Maio;0
México;Rio de Janeiro;Junho;0
México;Rio de Janeiro;Julho;0
México;Rio de Janeiro;Agosto;0
México;Rio de Janeiro;Setembro;0
México;Rio de Janeiro;Outubro;0
México;Rio de Janeiro;Novembro;0
México;Rio de Janeiro;Dezembro;241
Argentina;Rio de Janeiro;Janeiro;11995
Argentina;Rio de Janeiro;Fevereiro;5527
Argentina;Rio de Janeiro;Março;4650
Argentina;Rio de Janeiro;Abril;1710
Argentina;Rio de Janeiro;Maio;0
Argentina;Rio de Janeiro;Junho;3
Argentina;Rio de Janeiro;Julho;0
Argentina;Rio de Janeiro;Agosto;8
Argentina;Rio de Janeiro;Setembro;0
Argentina;Rio de Janeiro;Outubro;4
Argentina;Rio de Janeiro;Novembro;0
Argentina;Rio de Janeiro;Dezembro;14362
Bolívia;Rio de Janeiro;Janeiro;23
Bolívia;Rio de Janeiro;Fevereiro;6
Bolívia;Rio de Janeiro;Março;48
Bolívia;Rio de Janeiro;Abril;3
Bolívia;Rio de Janeiro;Maio;0
Bolívia;Rio de Janeiro;Junho;0
Bolívia;Rio de Janeiro;Julho;0
Bolívia;Rio de Janeiro;Agosto;0
Bolívia;Rio de Janeiro;Setembro;0
Bolívia;Rio de Janeiro;Outubro;0
Bolívia;Rio de Janeiro;Novembro;0
Bolívia;Rio de Janeiro;Dezembro;32
Chile;Rio de Janeiro;Janeiro;235
Chile;Rio de Janeiro;Fevereiro;337
Chile;Rio de Janeiro;Março;149
Chile;Rio de Janeiro;Abril;30
Chile;Rio de Janeiro;Maio;0
Chile;Rio de Janeiro;Junho;0
Chile;Rio de Janeiro;Julho;0
Chile;Rio de Janeiro;Agosto;0
Chile;Rio de Janeiro;Setembro;0
Chile;Rio de Janeiro;Outubro;3
Chile;Rio de Janeiro;Novembro;0
Chile;Rio de Janeiro;Dezembro;196
Colômbia;Rio de Janeiro;Janeiro;24
Colômbia;Rio de Janeiro;Fevereiro;3
Colômbia;Rio de Janeiro;Março;15
Colômbia;Rio de Janeiro;Abril;5
Colômbia;Rio de Janeiro;Maio;0
Colômbia;Rio de Janeiro;Junho;0
Colômbia;Rio de Janeiro;Julho;0
Colômbia;Rio de Janeiro;Agosto;0
Colômbia;Rio de Janeiro;Setembro;0
Colômbia;Rio de Janeiro;Outubro;2
Colômbia;Rio de Janeiro;Novembro;0
Colômbia;Rio de Janeiro;Dezembro;117
Equador;Rio de Janeiro;Janeiro;7
Equador;Rio de Janeiro;Fevereiro;2
Equador;Rio de Janeiro;Março;6
Equador;Rio de Janeiro;Abril;0
Equador;Rio de Janeiro;Maio;0
Equador;Rio de Janeiro;Junho;0
Equador;Rio de Janeiro;Julho;0
Equador;Rio de Janeiro;Agosto;0
Equador;Rio de Janeiro;Setembro;0
Equador;Rio de Janeiro;Outubro;0
Equador;Rio de Janeiro;Novembro;0
Equador;Rio de Janeiro;Dezembro;21
Guiana;Rio de Janeiro;Janeiro;0
Guiana;Rio de Janeiro;Fevereiro;0
Guiana;Rio de Janeiro;Março;3
Guiana;Rio de Janeiro;Abril;0
Guiana;Rio de Janeiro;Maio;0
Guiana;Rio de Janeiro;Junho;0
Guiana;Rio de Janeiro;Julho;0
Guiana;Rio de Janeiro;Agosto;0
Guiana;Rio de Janeiro;Setembro;0
Guiana;Rio de Janeiro;Outubro;0
Guiana;Rio de Janeiro;Novembro;0
Guiana;Rio de Janeiro;Dezembro;0
Guiana Francesa;Rio de Janeiro;Janeiro;0
Guiana Francesa;Rio de Janeiro;Fevereiro;0
Guiana Francesa;Rio de Janeiro;Março;0
Guiana Francesa;Rio de Janeiro;Abril;0
Guiana Francesa;Rio de Janeiro;Maio;0
Guiana Francesa;Rio de Janeiro;Junho;0
Guiana Francesa;Rio de Janeiro;Julho;0
Guiana Francesa;Rio de Janeiro;Agosto;0
Guiana Francesa;Rio de Janeiro;Setembro;0
Guiana Francesa;Rio de Janeiro;Outubro;0
Guiana Francesa;Rio de Janeiro;Novembro;0
Guiana Francesa;Rio de Janeiro;Dezembro;0
Paraguai;Rio de Janeiro;Janeiro;41
Paraguai;Rio de Janeiro;Fevereiro;11
Paraguai;Rio de Janeiro;Março;21
Paraguai;Rio de Janeiro;Abril;3
Paraguai;Rio de Janeiro;Maio;0
Paraguai;Rio de Janeiro;Junho;0
Paraguai;Rio de Janeiro;Julho;0
Paraguai;Rio de Janeiro;Agosto;0
Paraguai;Rio de Janeiro;Setembro;0
Paraguai;Rio de Janeiro;Outubro;0
Paraguai;Rio de Janeiro;Novembro;0
Paraguai;Rio de Janeiro;Dezembro;41
Peru;Rio de Janeiro;Janeiro;12
Peru;Rio de Janeiro;Fevereiro;5
Peru;Rio de Janeiro;Março;23
Peru;Rio de Janeiro;Abril;0
Peru;Rio de Janeiro;Maio;0
Peru;Rio de Janeiro;Junho;0
Peru;Rio de Janeiro;Julho;0
Peru;Rio de Janeiro;Agosto;0
Peru;Rio de Janeiro;Setembro;0
Peru;Rio de Janeiro;Outubro;4
Peru;Rio de Janeiro;Novembro;0
Peru;Rio de Janeiro;Dezembro;39
Suriname;Rio de Janeiro;Janeiro;0
Suriname;Rio de Janeiro;Fevereiro;0
Suriname;Rio de Janeiro;Março;0
Suriname;Rio de Janeiro;Abril;0
Suriname;Rio de Janeiro;Maio;0
Suriname;Rio de Janeiro;Junho;0
Suriname;Rio de Janeiro;Julho;0
Suriname;Rio de Janeiro;Agosto;0
Suriname;Rio de Janeiro;Setembro;0
Suriname;Rio de Janeiro;Outubro;0
Suriname;Rio de Janeiro;Novembro;0
Suriname;Rio de Janeiro;Dezembro;0
Uruguai;Rio de Janeiro;Janeiro;1616
Uruguai;Rio de Janeiro;Fevereiro;1380
Uruguai;Rio de Janeiro;Março;375
Uruguai;Rio de Janeiro;Abril;98
Uruguai;Rio de Janeiro;Maio;0
Uruguai;Rio de Janeiro;Junho;0
Uruguai;Rio de Janeiro;Julho;0
Uruguai;Rio de Janeiro;Agosto;0
Uruguai;Rio de Janeiro;Setembro;0
Uruguai;Rio de Janeiro;Outubro;1
Uruguai;Rio de Janeiro;Novembro;0
Uruguai;Rio de Janeiro;Dezembro;741
Venezuela;Rio de Janeiro;Janeiro;25
Venezuela;Rio de Janeiro;Fevereiro;7
Venezuela;Rio de Janeiro;Março;17
Venezuela;Rio de Janeiro;Abril;0
Venezuela;Rio de Janeiro;Maio;0
Venezuela;Rio de Janeiro;Junho;0
Venezuela;Rio de Janeiro;Julho;0
Venezuela;Rio de Janeiro;Agosto;0
Venezuela;Rio de Janeiro;Setembro;0
Venezuela;Rio de Janeiro;Outubro;2
Venezuela;Rio de Janeiro;Novembro;0
Venezuela;Rio de Janeiro;Dezembro;33
Arábia Saudita;Rio de Janeiro;Janeiro;0
Arábia Saudita;Rio de Janeiro;Fevereiro;0
Arábia Saudita;Rio de Janeiro;Março;0
Arábia Saudita;Rio de Janeiro;Abril;0
Arábia Saudita;Rio de Janeiro;Maio;0
Arábia Saudita;Rio de Janeiro;Junho;0
Arábia Saudita;Rio de Janeiro;Julho;0
Arábia Saudita;Rio de Janeiro;Agosto;0
Arábia Saudita;Rio de Janeiro;Setembro;0
Arábia Saudita;Rio de Janeiro;Outubro;0
Arábia Saudita;Rio de Janeiro;Novembro;0
Arábia Saudita;Rio de Janeiro;Dezembro;0
Bangladesh;Rio de Janeiro;Janeiro;0
Bangladesh;Rio de Janeiro;Fevereiro;0
Bangladesh;Rio de Janeiro;Março;0
Bangladesh;Rio de Janeiro;Abril;0
Bangladesh;Rio de Janeiro;Maio;0
Bangladesh;Rio de Janeiro;Junho;0
Bangladesh;Rio de Janeiro;Julho;0
Bangladesh;Rio de Janeiro;Agosto;0
Bangladesh;Rio de Janeiro;Setembro;0
Bangladesh;Rio de Janeiro;Outubro;0
Bangladesh;Rio de Janeiro;Novembro;0
Bangladesh;Rio de Janeiro;Dezembro;0
China;Rio de Janeiro;Janeiro;4
China;Rio de Janeiro;Fevereiro;95
China;Rio de Janeiro;Março;52
China;Rio de Janeiro;Abril;14
China;Rio de Janeiro;Maio;0
China;Rio de Janeiro;Junho;0
China;Rio de Janeiro;Julho;0
China;Rio de Janeiro;Agosto;0
China;Rio de Janeiro;Setembro;0
China;Rio de Janeiro;Outubro;0
China;Rio de Janeiro;Novembro;0
China;Rio de Janeiro;Dezembro;6
Hong Kong;Rio de Janeiro;Janeiro;0
Hong Kong;Rio de Janeiro;Fevereiro;0
Hong Kong;Rio de Janeiro;Março;28
Hong Kong;Rio de Janeiro;Abril;5
Hong Kong;Rio de Janeiro;Maio;0
Hong Kong;Rio de Janeiro;Junho;0
Hong Kong;Rio de Janeiro;Julho;0
Hong Kong;Rio de Janeiro;Agosto;0
Hong Kong;Rio de Janeiro;Setembro;0
Hong Kong;Rio de Janeiro;Outubro;0
Hong Kong;Rio de Janeiro;Novembro;0
Hong Kong;Rio de Janeiro;Dezembro;0
Cingapura;Rio de Janeiro;Janeiro;0
Cingapura;Rio de Janeiro;Fevereiro;17
Cingapura;Rio de Janeiro;Março;3
Cingapura;Rio de Janeiro;Abril;0
Cingapura;Rio de Janeiro;Maio;0
Cingapura;Rio de Janeiro;Junho;0
Cingapura;Rio de Janeiro;Julho;0
Cingapura;Rio de Janeiro;Agosto;0
Cingapura;Rio de Janeiro;Setembro;0
Cingapura;Rio de Janeiro;Outubro;8
Cingapura;Rio de Janeiro;Novembro;0
Cingapura;Rio de Janeiro;Dezembro;0
Filipinas;Rio de Janeiro;Janeiro;1
Filipinas;Rio de Janeiro;Fevereiro;0
Filipinas;Rio de Janeiro;Março;21
Filipinas;Rio de Janeiro;Abril;2
Filipinas;Rio de Janeiro;Maio;0
Filipinas;Rio de Janeiro;Junho;0
Filipinas;Rio de Janeiro;Julho;0
Filipinas;Rio de Janeiro;Agosto;0
Filipinas;Rio de Janeiro;Setembro;0
Filipinas;Rio de Janeiro;Outubro;16
Filipinas;Rio de Janeiro;Novembro;0
Filipinas;Rio de Janeiro;Dezembro;14
Índia;Rio de Janeiro;Janeiro;23
Índia;Rio de Janeiro;Fevereiro;4
Índia;Rio de Janeiro;Março;27
Índia;Rio de Janeiro;Abril;2
Índia;Rio de Janeiro;Maio;3
Índia;Rio de Janeiro;Junho;0
Índia;Rio de Janeiro;Julho;0
Índia;Rio de Janeiro;Agosto;0
Índia;Rio de Janeiro;Setembro;1
Índia;Rio de Janeiro;Outubro;0
Índia;Rio de Janeiro;Novembro;0
Índia;Rio de Janeiro;Dezembro;4
Indonésia;Rio de Janeiro;Janeiro;0
Indonésia;Rio de Janeiro;Fevereiro;3
Indonésia;Rio de Janeiro;Março;10
Indonésia;Rio de Janeiro;Abril;0
Indonésia;Rio de Janeiro;Maio;0
Indonésia;Rio de Janeiro;Junho;0
Indonésia;Rio de Janeiro;Julho;0
Indonésia;Rio de Janeiro;Agosto;0
Indonésia;Rio de Janeiro;Setembro;0
Indonésia;Rio de Janeiro;Outubro;0
Indonésia;Rio de Janeiro;Novembro;0
Indonésia;Rio de Janeiro;Dezembro;11
Irã;Rio de Janeiro;Janeiro;0
Irã;Rio de Janeiro;Fevereiro;0
Irã;Rio de Janeiro;Março;0
Irã;Rio de Janeiro;Abril;0
Irã;Rio de Janeiro;Maio;0
Irã;Rio de Janeiro;Junho;0
Irã;Rio de Janeiro;Julho;0
Irã;Rio de Janeiro;Agosto;0
Irã;Rio de Janeiro;Setembro;0
Irã;Rio de Janeiro;Outubro;0
Irã;Rio de Janeiro;Novembro;0
Irã;Rio de Janeiro;Dezembro;0
Israel;Rio de Janeiro;Janeiro;1
Israel;Rio de Janeiro;Fevereiro;59
Israel;Rio de Janeiro;Março;72
Israel;Rio de Janeiro;Abril;2
Israel;Rio de Janeiro;Maio;0
Israel;Rio de Janeiro;Junho;0
Israel;Rio de Janeiro;Julho;0
Israel;Rio de Janeiro;Agosto;0
Israel;Rio de Janeiro;Setembro;0
Israel;Rio de Janeiro;Outubro;0
Israel;Rio de Janeiro;Novembro;0
Israel;Rio de Janeiro;Dezembro;2
Japão;Rio de Janeiro;Janeiro;0
Japão;Rio de Janeiro;Fevereiro;818
Japão;Rio de Janeiro;Março;12
Japão;Rio de Janeiro;Abril;0
Japão;Rio de Janeiro;Maio;0
Japão;Rio de Janeiro;Junho;0
Japão;Rio de Janeiro;Julho;0
Japão;Rio de Janeiro;Agosto;0
Japão;Rio de Janeiro;Setembro;0
Japão;Rio de Janeiro;Outubro;0
Japão;Rio de Janeiro;Novembro;0
Japão;Rio de Janeiro;Dezembro;9
Líbano;Rio de Janeiro;Janeiro;2
Líbano;Rio de Janeiro;Fevereiro;0
Líbano;Rio de Janeiro;Março;1
Líbano;Rio de Janeiro;Abril;0
Líbano;Rio de Janeiro;Maio;0
Líbano;Rio de Janeiro;Junho;0
Líbano;Rio de Janeiro;Julho;0
Líbano;Rio de Janeiro;Agosto;0
Líbano;Rio de Janeiro;Setembro;0
Líbano;Rio de Janeiro;Outubro;0
Líbano;Rio de Janeiro;Novembro;0
Líbano;Rio de Janeiro;Dezembro;1
Malásia;Rio de Janeiro;Janeiro;0
Malásia;Rio de Janeiro;Fevereiro;10
Malásia;Rio de Janeiro;Março;4
Malásia;Rio de Janeiro;Abril;0
Malásia;Rio de Janeiro;Maio;0
Malásia;Rio de Janeiro;Junho;0
Malásia;Rio de Janeiro;Julho;0
Malásia;Rio de Janeiro;Agosto;0
Malásia;Rio de Janeiro;Setembro;0
Malásia;Rio de Janeiro;Outubro;0
Malásia;Rio de Janeiro;Novembro;0
Malásia;Rio de Janeiro;Dezembro;0
Outros países;Rio de Janeiro;Janeiro;8
Outros países;Rio de Janeiro;Fevereiro;0
Outros países;Rio de Janeiro;Março;4
Outros países;Rio de Janeiro;Abril;0
Outros países;Rio de Janeiro;Maio;0
Outros países;Rio de Janeiro;Junho;0
Outros países;Rio de Janeiro;Julho;0
Outros países;Rio de Janeiro;Agosto;0
Outros países;Rio de Janeiro;Setembro;0
Outros países;Rio de Janeiro;Outubro;0
Outros países;Rio de Janeiro;Novembro;0
Outros países;Rio de Janeiro;Dezembro;9
Paquistão;Rio de Janeiro;Janeiro;0
Paquistão;Rio de Janeiro;Fevereiro;0
Paquistão;Rio de Janeiro;Março;0
Paquistão;Rio de Janeiro;Abril;0
Paquistão;Rio de Janeiro;Maio;0
Paquistão;Rio de Janeiro;Junho;0
Paquistão;Rio de Janeiro;Julho;0
Paquistão;Rio de Janeiro;Agosto;0
Paquistão;Rio de Janeiro;Setembro;0
Paquistão;Rio de Janeiro;Outubro;0
Paquistão;Rio de Janeiro;Novembro;0
Paquistão;Rio de Janeiro;Dezembro;0
República da Coreia;Rio de Janeiro;Janeiro;2
República da Coreia;Rio de Janeiro;Fevereiro;7
República da Coreia;Rio de Janeiro;Março;7
República da Coreia;Rio de Janeiro;Abril;0
República da Coreia;Rio de Janeiro;Maio;0
República da Coreia;Rio de Janeiro;Junho;0
República da Coreia;Rio de Janeiro;Julho;0
República da Coreia;Rio de Janeiro;Agosto;0
República da Coreia;Rio de Janeiro;Setembro;0
República da Coreia;Rio de Janeiro;Outubro;2
República da Coreia;Rio de Janeiro;Novembro;0
República da Coreia;Rio de Janeiro;Dezembro;0
Síria;Rio de Janeiro;Janeiro;0
Síria;Rio de Janeiro;Fevereiro;0
Síria;Rio de Janeiro;Março;0
Síria;Rio de Janeiro;Abril;0
Síria;Rio de Janeiro;Maio;0
Síria;Rio de Janeiro;Junho;0
Síria;Rio de Janeiro;Julho;0
Síria;Rio de Janeiro;Agosto;0
Síria;Rio de Janeiro;Setembro;0
Síria;Rio de Janeiro;Outubro;0
Síria;Rio de Janeiro;Novembro;0
Síria;Rio de Janeiro;Dezembro;0
Tailândia;Rio de Janeiro;Janeiro;0
Tailândia;Rio de Janeiro;Fevereiro;4
Tailândia;Rio de Janeiro;Março;4
Tailândia;Rio de Janeiro;Abril;0
Tailândia;Rio de Janeiro;Maio;0
Tailândia;Rio de Janeiro;Junho;0
Tailândia;Rio de Janeiro;Julho;0
Tailândia;Rio de Janeiro;Agosto;0
Tailândia;Rio de Janeiro;Setembro;0
Tailândia;Rio de Janeiro;Outubro;0
Tailândia;Rio de Janeiro;Novembro;0
Tailândia;Rio de Janeiro;Dezembro;0
Taiwan;Rio de Janeiro;Janeiro;0
Taiwan;Rio de Janeiro;Fevereiro;94
Taiwan;Rio de Janeiro;Março;16
Taiwan;Rio de Janeiro;Abril;0
Taiwan;Rio de Janeiro;Maio;0
Taiwan;Rio de Janeiro;Junho;0
Taiwan;Rio de Janeiro;Julho;0
Taiwan;Rio de Janeiro;Agosto;0
Taiwan;Rio de Janeiro;Setembro;0
Taiwan;Rio de Janeiro;Outubro;0
Taiwan;Rio de Janeiro;Novembro;0
Taiwan;Rio de Janeiro;Dezembro;1
Países não especificados;Rio de Janeiro;Janeiro;0
Países não especificados;Rio de Janeiro;Fevereiro;0
Países não especificados;Rio de Janeiro;Março;0
Países não especificados;Rio de Janeiro;Abril;0
Países não especificados;Rio de Janeiro;Maio;0
Países não especificados;Rio de Janeiro;Junho;0
Países não especificados;Rio de Janeiro;Julho;0
Países não especificados;Rio de Janeiro;Agosto;0
Países não especificados;Rio de Janeiro;Setembro;0
Países não especificados;Rio de Janeiro;Outubro;0
Países não especificados;Rio de Janeiro;Novembro;0
Países não especificados;Rio de Janeiro;Dezembro;0
Alemanha;Rio de Janeiro;Janeiro;54
Alemanha;Rio de Janeiro;Fevereiro;42
Alemanha;Rio de Janeiro;Março;196
Alemanha;Rio de Janeiro;Abril;73
Alemanha;Rio de Janeiro;Maio;2
Alemanha;Rio de Janeiro;Junho;0
Alemanha;Rio de Janeiro;Julho;0
Alemanha;Rio de Janeiro;Agosto;0
Alemanha;Rio de Janeiro;Setembro;0
Alemanha;Rio de Janeiro;Outubro;1
Alemanha;Rio de Janeiro;Novembro;1
Alemanha;Rio de Janeiro;Dezembro;76
Áustria;Rio de Janeiro;Janeiro;7
Áustria;Rio de Janeiro;Fevereiro;7
Áustria;Rio de Janeiro;Março;38
Áustria;Rio de Janeiro;Abril;15
Áustria;Rio de Janeiro;Maio;0
Áustria;Rio de Janeiro;Junho;0
Áustria;Rio de Janeiro;Julho;0
Áustria;Rio de Janeiro;Agosto;0
Áustria;Rio de Janeiro;Setembro;0
Áustria;Rio de Janeiro;Outubro;0
Áustria;Rio de Janeiro;Novembro;0
Áustria;Rio de Janeiro;Dezembro;15
Bélgica;Rio de Janeiro;Janeiro;10
Bélgica;Rio de Janeiro;Fevereiro;4
Bélgica;Rio de Janeiro;Março;30
Bélgica;Rio de Janeiro;Abril;13
Bélgica;Rio de Janeiro;Maio;0
Bélgica;Rio de Janeiro;Junho;0
Bélgica;Rio de Janeiro;Julho;0
Bélgica;Rio de Janeiro;Agosto;0
Bélgica;Rio de Janeiro;Setembro;0
Bélgica;Rio de Janeiro;Outubro;0
Bélgica;Rio de Janeiro;Novembro;0
Bélgica;Rio de Janeiro;Dezembro;5
Bulgária;Rio de Janeiro;Janeiro;0
Bulgária;Rio de Janeiro;Fevereiro;4
Bulgária;Rio de Janeiro;Março;15
Bulgária;Rio de Janeiro;Abril;0
Bulgária;Rio de Janeiro;Maio;0
Bulgária;Rio de Janeiro;Junho;0
Bulgária;Rio de Janeiro;Julho;0
Bulgária;Rio de Janeiro;Agosto;0
Bulgária;Rio de Janeiro;Setembro;0
Bulgária;Rio de Janeiro;Outubro;1
Bulgária;Rio de Janeiro;Novembro;0
Bulgária;Rio de Janeiro;Dezembro;5
Croácia;Rio de Janeiro;Janeiro;0
Croácia;Rio de Janeiro;Fevereiro;3
Croácia;Rio de Janeiro;Março;5
Croácia;Rio de Janeiro;Abril;0
Croácia;Rio de Janeiro;Maio;0
Croácia;Rio de Janeiro;Junho;0
Croácia;Rio de Janeiro;Julho;0
Croácia;Rio de Janeiro;Agosto;0
Croácia;Rio de Janeiro;Setembro;0
Croácia;Rio de Janeiro;Outubro;3
Croácia;Rio de Janeiro;Novembro;0
Croácia;Rio de Janeiro;Dezembro;0
Dinamarca;Rio de Janeiro;Janeiro;4
Dinamarca;Rio de Janeiro;Fevereiro;2
Dinamarca;Rio de Janeiro;Março;22
Dinamarca;Rio de Janeiro;Abril;1
Dinamarca;Rio de Janeiro;Maio;0
Dinamarca;Rio de Janeiro;Junho;0
Dinamarca;Rio de Janeiro;Julho;0
Dinamarca;Rio de Janeiro;Agosto;0
Dinamarca;Rio de Janeiro;Setembro;0
Dinamarca;Rio de Janeiro;Outubro;0
Dinamarca;Rio de Janeiro;Novembro;0
Dinamarca;Rio de Janeiro;Dezembro;4
Eslováquia;Rio de Janeiro;Janeiro;0
Eslováquia;Rio de Janeiro;Fevereiro;1
Eslováquia;Rio de Janeiro;Março;15
Eslováquia;Rio de Janeiro;Abril;0
Eslováquia;Rio de Janeiro;Maio;0
Eslováquia;Rio de Janeiro;Junho;0
Eslováquia;Rio de Janeiro;Julho;0
Eslováquia;Rio de Janeiro;Agosto;0
Eslováquia;Rio de Janeiro;Setembro;0
Eslováquia;Rio de Janeiro;Outubro;0
Eslováquia;Rio de Janeiro;Novembro;0
Eslováquia;Rio de Janeiro;Dezembro;0
Eslovênia;Rio de Janeiro;Janeiro;0
Eslovênia;Rio de Janeiro;Fevereiro;2
Eslovênia;Rio de Janeiro;Março;6
Eslovênia;Rio de Janeiro;Abril;0
